[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
41,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,781,9,40,16,491,187,2362.5,500
44,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,741,15,38,14,485,105,2160,500
42,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,7,37,7,493,82,2025,500
40,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,821,11,42,7,489,78,2227.5,500
46,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,741,8,38,8,492,121,2295,500
50,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,621,18,32,8,482,99,2025,500
49,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,741,9,38,15,491,142,2227.5,500
52,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,641,15,33,22,485,158,2092.5,500
51,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,761,7,39,12,493,136,2362.5,500
54,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,601,13,31,18,487,102,1890,500
57,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,11,36,5,489,72,2160,500
60,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,661,18,34,13,482,120,2160,500
59,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,12,36,11,488,105,2227.5,500
55,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,741,13,38,14,487,104,2295,500
53,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,901,17,46,12,483,90,2767.5,500
56,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,781,9,40,17,491,144,2227.5,500
58,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,781,14,40,15,486,132,2295,500
61,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,5,38,4,495,64,0,500
62,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,7,37,9,493,114,0,500
63,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,621,12,32,30,488,162,0,500
64,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,801,12,41,12,488,106,0,500
71,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,12,35,22,488,218,0,500
69,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,13,34,12,487,154,0,500
65,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,801,17,41,12,483,89,0,500
70,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,641,13,33,8,487,105,0,500
68,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,5,34,9,495,104,0,500
66,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,9,38,19,491,143,0,500
67,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,8,36,5,492,98,0,500
72,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,15,36,19,485,112,0,500
73,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,6,37,26,494,198,0,500
74,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,10,37,23,490,176,0,500
75,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,9,36,14,491,202,0,500
78,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,11,34,6,489,80,0,500
76,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,781,12,40,10,488,107,0,500
77,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,13,37,15,486,160,0,499
82,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,621,19,32,11,481,73,0,500
81,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,16,35,12,484,84,0,500
79,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,601,15,31,19,485,201,0,500
84,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,8,34,12,492,97,0,500
80,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,941,8,48,23,491,175,0,499
83,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,881,20,45,7,480,128,0,500
85,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,18,37,12,482,111,0,500
86,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,9,36,17,491,145,0,500
87,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,641,13,33,13,487,143,0,500
88,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,13,34,10,487,83,0,500
89,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,11,35,15,489,111,0,500
91,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,661,12,34,17,487,120,4420,499
92,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,6,36,9,494,102,4860,500
90,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,16,38,12,483,110,0,499
93,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,9,39,15,491,128,4982.5,500
95,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,7,40,8,493,78,4850.5,500
96,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,681,14,35,9,485,109,4412.5,499
94,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,821,14,42,9,486,121,5368.5,500
97,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,681,14,35,9,486,92,4565.5,500
98,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,13,39,18,487,185,4838,500
99,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,8,40,5,491,75,5261,499
100,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,13,39,5,487,75,5094,500
104,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,681,14,35,9,486,79,4549.5,500
102,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,13,39,9,487,113,4950,500
103,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,8,38,14,492,92,4709.5,500
101,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,841,10,43,11,489,99,5521.5,499
106,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,681,8,35,10,492,93,4576,500
105,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,11,39,16,488,111,4573,499
107,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,821,7,42,8,492,77,4859,499
108,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,841,10,43,23,490,129,5241,500
109,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,841,8,43,8,492,75,5250,500
110,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,12,38,12,488,82,4684,500
111,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,721,14,37,15,486,104,4948.5,500
112,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,16,36,17,483,125,4535.5,499
113,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,641,8,33,12,491,135,4434,499
114,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,16,36,8,484,101,4551,500
116,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,721,10,37,8,490,88,4559.5,500
115,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,17,39,8,483,106,5051.5,500
117,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,801,13,41,9,487,103,5223,500
118,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,10,38,13,489,111,5106.5,499
119,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,10,39,10,490,105,4440.5,500
120,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,13,40,9,487,141,4978.5,500
121,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,801,10,41,16,487,102,10305.5,497
122,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,12,46,6,486,95,11098,498
125,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,741,20,38,22,479,237,9720,499
123,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,16,46,10,478,114,12142.5,494
124,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,13,46,12,482,111,11888,495
126,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,8,46,8,489,90,11669.5,497
127,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,761,12,39,6,486,68,10038.5,498
128,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,801,21,41,19,477,131,10516,498
129,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1041,8,53,12,491,120,12742,499
130,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,5,48,5,493,70,11957.5,498
131,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,11,42,6,487,77,10843.5,498
132,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,11,46,15,484,134,10579.5,495
133,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1001,20,51,8,476,85,11545,496
134,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,881,16,45,10,483,72,11351.5,499
135,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,12,42,8,485,86,10313,497
137,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,801,11,41,14,482,94,10294,493
140,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,781,8,40,23,489,141,10056.5,497
136,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,11,48,12,489,120,12179,500
138,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,16,46,13,480,104,11089.5,496
139,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,961,15,49,44,484,316,12130,499
141,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,961,16,49,4,480,101,12112.5,496
143,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,841,13,43,13,481,88,10550,494
142,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1101,12,56,8,486,99,14039,498
144,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,861,17,44,23,478,192,11589.5,495
145,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,881,9,45,9,487,97,10853.5,496
146,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,881,11,45,10,484,130,11387.5,495
147,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,861,11,44,27,486,214,10569.5,497
148,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,921,11,47,8,487,76,11631.5,498
150,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,741,9,38,14,484,120,9505,493
149,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,761,9,39,12,484,106,10040.5,493
152,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2141,8,108,8,390,79,42304,398
151,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2141,11,108,16,402,109,40633,413
155,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1581,10,80,17,413,134,31003,423
156,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2201,11,111,17,403,138,42963.5,414
154,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2361,10,119,10,378,116,46290.5,388
157,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2581,8,130,10,404,88,49511,412
153,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3321,8,167,8,314,76,66515.5,322
159,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2621,7,132,11,392,75,52370.5,399
158,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3101,10,156,9,347,124,61899.5,357
161,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3061,12,154,12,377,90,59767,389
162,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3101,9,156,6,387,87,61970,396
160,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3361,8,169,12,385,92,67369,393
164,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2181,12,110,14,366,103,43337,378
165,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2121,14,107,22,407,115,41294,421
163,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2681,9,135,15,374,128,53177.5,383
166,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2061,12,104,12,349,117,40985.5,361
170,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1961,11,99,14,403,116,38232,414
167,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2641,5,133,9,390,74,51678,395
171,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1881,7,95,7,424,108,36693.5,431
169,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2301,9,116,17,378,130,44676.5,387
168,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2521,5,127,9,398,83,49264,403
174,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1761,9,89,14,394,140,35074,403
175,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2061,13,104,14,391,96,40946,404
177,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1581,11,80,21,465,240,30935,476
176,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3061,9,154,8,352,88,61226,361
178,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2781,8,140,9,379,114,55150,387
173,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3621,9,182,9,311,69,72496.5,320
180,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2461,17,124,11,421,106,47321.5,438
179,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3061,12,154,9,402,78,60565,414
172,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,5681,5,285,12,385,108,112959.5,390
9,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,921,10,47,70,483,137,3163,493
4,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,981,8,50,54,487,111,3408,495
2,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1001,11,51,57,482,98,3395.5,493
11,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1021,16,52,63,477,120,3388,493
8,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1061,17,54,70,475,136,3462,492
6,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1041,16,53,34,472,78,3468,488
12,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1021,10,52,50,479,92,3389.5,489
3,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1101,12,56,46,480,85,3288.5,492
7,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1001,8,51,91,488,170,3141,496
5,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1101,13,56,29,477,71,3500,490
1,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1081,8,55,45,484,95,3846.5,492
10,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1361,12,69,56,477,105,4296,489
14,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1021,21,52,72,474,127,3424,495
13,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1161,8,59,47,481,82,3948.5,489
15,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1081,12,55,69,472,132,3301.5,484
18,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,981,17,50,115,480,233,3092,497
20,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1001,17,51,45,479,77,3255.5,496
16,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1081,10,55,68,483,137,3531,493
22,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1001,10,51,82,484,170,3378.5,494
17,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1121,12,57,46,479,100,3834.5,491
19,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1101,8,56,45,483,93,3472,491
24,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1041,13,53,57,467,114,3513,480
23,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1161,13,59,42,483,90,3887.5,496
21,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1301,5,66,39,491,72,4403,496
28,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1001,12,51,59,479,109,3298.5,491
26,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1141,10,58,49,480,94,3590,490
27,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1021,14,52,44,473,89,3491.5,487
31,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1001,10,51,64,483,129,3172.5,493
34,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1081,21,55,65,468,122,3240,489
25,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1201,12,61,65,482,129,3957.5,494
30,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1201,7,61,41,485,84,3995,492
32,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1181,10,60,57,485,108,3847.5,495
29,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1361,8,69,47,482,98,4434.5,490
35,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1101,9,56,45,484,85,3577.5,493
33,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1261,15,64,37,475,77,3847.5,490
36,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1321,8,67,55,490,97,3915,498
38,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1161,9,59,51,486,99,3645,495
37,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1201,13,61,39,475,72,3982.5,488
40,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1081,11,55,50,477,106,3240,488
42,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,8,54,53,486,112,3442.5,494
39,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1141,6,58,43,485,86,3307.5,491
41,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1221,7,62,42,478,76,3982.5,485
45,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,941,8,48,98,485,222,3105,493
44,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1021,3,52,75,489,168,3375,492
46,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1021,13,52,43,476,91,3375,489
43,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1141,14,58,61,478,119,3645,492
47,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,12,54,105,483,215,3442.5,495
48,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1141,9,58,48,482,101,3712.5,491
52,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,941,9,48,46,484,88,2970,493
49,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1221,14,62,37,482,95,4050,496
50,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,6,54,57,486,109,3240,492
53,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,981,16,50,50,473,95,3240,489
51,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,12,54,65,480,124,3307.5,492
55,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,13,54,38,478,72,3375,491
56,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1041,9,53,54,482,117,3307.5,491
59,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1041,9,53,53,481,102,3375,490
54,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1241,8,63,42,487,77,3847.5,495
58,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1121,11,57,49,482,96,3375,493
57,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1481,13,75,42,478,79,4657.5,491
60,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1121,12,57,52,480,98,3510,492
62,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,11,58,51,477,103,0,488
64,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,961,13,49,103,478,191,0,491
63,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,13,55,69,480,129,0,493
65,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1101,11,56,78,487,168,0,498
61,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,8,64,49,477,98,0,485
66,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1181,11,60,39,478,86,0,489
70,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,961,11,49,57,480,98,0,491
67,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,16,64,41,477,96,0,493
69,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,9,58,50,480,96,0,489
68,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1241,7,63,92,484,168,0,491
71,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1161,12,59,62,484,107,0,496
72,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,11,64,51,475,101,0,486
73,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1001,17,51,53,474,108,0,491
79,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,16,52,75,471,163,0,487
76,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,11,64,50,475,121,0,486
77,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1221,11,62,50,479,94,0,490
75,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1301,17,66,91,472,156,0,489
74,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1241,10,63,55,483,81,0,493
78,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,9,52,108,485,184,0,494
80,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,12,52,40,477,81,0,489
81,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1041,11,53,75,483,136,0,494
82,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1041,11,53,54,477,108,0,488
83,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,16,64,56,473,117,0,489
84,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1341,8,68,48,481,101,0,489
85,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,13,58,30,473,74,0,486
87,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,921,14,47,105,482,196,0,496
88,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1001,10,51,61,481,124,0,491
86,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1061,10,54,64,484,130,0,494
90,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1101,12,56,48,485,107,0,497
89,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,6,55,44,482,88,0,488
91,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1341,14,68,59,473,108,8579,487
